unit,isced97,hlth_pb,sex,age,time,geo,value
THS,ED5_6,PB1040,T,Y15-24,2011,CY ,
THS,ED5_6,PB1040,F,Y25-34,2011,CY ,0.907
THS,ED5_6,PB1040,M,Y25-34,2011,CY ,
THS,ED5_6,PB1040,T,Y25-34,2011,CY ,1.094
THS,ED5_6,PB1040,F,Y35-44,2011,CY ,1.242
THS,ED5_6,PB1040,M,Y35-44,2011,CY ,0.992
THS,ED5_6,PB1040,T,Y35-44,2011,CY ,2.233
THS,ED5_6,PB1040,F,Y45-54,2011,CY ,2.007
THS,ED5_6,PB1040,M,Y45-54,2011,CY ,1.204
THS,ED5_6,PB1040,T,Y45-54,2011,CY ,3.211
THS,ED5_6,PB1040,F,Y55-64,2011,CY ,1.367
THS,ED5_6,PB1040,M,Y55-64,2011,CY ,1.211
THS,ED5_6,PB1040,T,Y55-64,2011,CY ,2.578
THS,ED5_6,PB1041,F,TOTAL,2011,CY ,103.739
THS,ED5_6,PB1041,M,TOTAL,2011,CY ,76.467
THS,ED5_6,PB1041,T,TOTAL,2011,CY ,180.206
THS,ED5_6,PB1041,F,Y15-24,2011,CY ,11.767
THS,ED5_6,PB1041,M,Y15-24,2011,CY ,3.533
THS,ED5_6,PB1041,T,Y15-24,2011,CY ,15.301
THS,ED5_6,PB1041,F,Y25-34,2011,CY ,40.978
THS,ED5_6,PB1041,M,Y25-34,2011,CY ,27.131
THS,ED5_6,PB1041,T,Y25-34,2011,CY ,68.109
THS,ED5_6,PB1041,F,Y35-44,2011,CY ,27.182
THS,ED5_6,PB1041,M,Y35-44,2011,CY ,19.383
THS,ED5_6,PB1041,T,Y35-44,2011,CY ,46.565
THS,ED5_6,PB1041,F,Y45-54,2011,CY ,15.932
THS,ED5_6,PB1041,M,Y45-54,2011,CY ,15.654
THS,ED5_6,PB1041,T,Y45-54,2011,CY ,31.585
THS,ED5_6,PB1041,F,Y55-64,2011,CY ,7.88
THS,ED5_6,PB1041,M,Y55-64,2011,CY ,10.767
THS,ED5_6,PB1041,T,Y55-64,2011,CY ,18.646
THS,ED5_6,PB1070,F,TOTAL,2011,CY ,5.828
THS,ED5_6,PB1070,M,TOTAL,2011,CY ,4.47
THS,ED5_6,PB1070,T,TOTAL,2011,CY ,10.298
THS,ED5_6,PB1070,F,Y15-24,2011,CY ,
THS,ED5_6,PB1070,M,Y15-24,2011,CY ,
THS,ED5_6,PB1070,T,Y15-24,2011,CY ,
THS,ED5_6,PB1070,F,Y25-34,2011,CY ,1.001
THS,ED5_6,PB1070,M,Y25-34,2011,CY ,
THS,ED5_6,PB1070,T,Y25-34,2011,CY ,1.283
THS,ED5_6,PB1070,F,Y35-44,2011,CY ,1.38
THS,ED5_6,PB1070,M,Y35-44,2011,CY ,1.154
THS,ED5_6,PB1070,T,Y35-44,2011,CY ,2.534
THS,ED5_6,PB1070,F,Y45-54,2011,CY ,1.733
THS,ED5_6,PB1070,M,Y45-54,2011,CY ,1.281
THS,ED5_6,PB1070,T,Y45-54,2011,CY ,3.014
THS,ED5_6,PB1070,F,Y55-64,2011,CY ,1.714
THS,ED5_6,PB1070,M,Y55-64,2011,CY ,1.568
THS,ED5_6,PB1070,T,Y55-64,2011,CY ,3.281
THS,ED5_6,PB1071,F,TOTAL,2011,CY ,103.529
THS,ED5_6,PB1071,M,TOTAL,2011,CY ,75.777
THS,ED5_6,PB1071,T,TOTAL,2011,CY ,179.306
THS,ED5_6,PB1071,F,Y15-24,2011,CY ,11.863
THS,ED5_6,PB1071,M,Y15-24,2011,CY ,3.533
THS,ED5_6,PB1071,T,Y15-24,2011,CY ,15.396
THS,ED5_6,PB1071,F,Y25-34,2011,CY ,40.884
THS,ED5_6,PB1071,M,Y25-34,2011,CY ,27.036
THS,ED5_6,PB1071,T,Y25-34,2011,CY ,67.92
THS,ED5_6,PB1071,F,Y35-44,2011,CY ,27.043
THS,ED5_6,PB1071,M,Y35-44,2011,CY ,19.22
THS,ED5_6,PB1071,T,Y35-44,2011,CY ,46.263
THS,ED5_6,PB1071,F,Y45-54,2011,CY ,16.205
THS,ED5_6,PB1071,M,Y45-54,2011,CY ,15.577
THS,ED5_6,PB1071,T,Y45-54,2011,CY ,31.782
THS,ED5_6,PB1071,F,Y55-64,2011,CY ,7.533
THS,ED5_6,PB1071,M,Y55-64,2011,CY ,10.41
THS,ED5_6,PB1071,T,Y55-64,2011,CY ,17.944
THS,ED5_6,TOTAL,F,TOTAL,2011,CY ,109.357
THS,ED5_6,TOTAL,M,TOTAL,2011,CY ,80.248
THS,ED5_6,TOTAL,T,TOTAL,2011,CY ,189.604
THS,ED5_6,TOTAL,F,Y15-24,2011,CY ,11.863
THS,ED5_6,TOTAL,M,Y15-24,2011,CY ,3.719
THS,ED5_6,TOTAL,T,Y15-24,2011,CY ,15.582
THS,ED5_6,TOTAL,F,Y25-34,2011,CY ,41.885
THS,ED5_6,TOTAL,M,Y25-34,2011,CY ,27.318
THS,ED5_6,TOTAL,T,Y25-34,2011,CY ,69.203
THS,ED5_6,TOTAL,F,Y35-44,2011,CY ,28.423
THS,ED5_6,TOTAL,M,Y35-44,2011,CY ,20.374
THS,ED5_6,TOTAL,T,Y35-44,2011,CY ,48.798
THS,ED5_6,TOTAL,F,Y45-54,2011,CY ,17.939
THS,ED5_6,TOTAL,M,Y45-54,2011,CY ,16.858
THS,ED5_6,TOTAL,T,Y45-54,2011,CY ,34.796
THS,ED5_6,TOTAL,F,Y55-64,2011,CY ,9.247
THS,ED5_6,TOTAL,M,Y55-64,2011,CY ,11.978
THS,ED5_6,TOTAL,T,Y55-64,2011,CY ,21.225
THS,NRP,PB1040,F,TOTAL,2011,CY ,
THS,NRP,PB1040,M,TOTAL,2011,CY ,
THS,NRP,PB1040,T,TOTAL,2011,CY ,
THS,NRP,PB1040,F,Y15-24,2011,CY ,
THS,NRP,PB1040,M,Y15-24,2011,CY ,
THS,NRP,PB1040,T,Y15-24,2011,CY ,
THS,NRP,PB1040,F,Y25-34,2011,CY ,
THS,NRP,PB1040,M,Y25-34,2011,CY ,
THS,NRP,PB1040,T,Y25-34,2011,CY ,
THS,NRP,PB1040,F,Y35-44,2011,CY ,
THS,NRP,PB1040,M,Y35-44,2011,CY ,
THS,NRP,PB1040,T,Y35-44,2011,CY ,
THS,NRP,PB1040,F,Y45-54,2011,CY ,
THS,NRP,PB1040,M,Y45-54,2011,CY ,
THS,NRP,PB1040,T,Y45-54,2011,CY ,
THS,NRP,PB1040,F,Y55-64,2011,CY ,
THS,NRP,PB1040,M,Y55-64,2011,CY ,
THS,NRP,PB1040,T,Y55-64,2011,CY ,
THS,NRP,PB1041,F,TOTAL,2011,CY ,
THS,NRP,PB1041,M,TOTAL,2011,CY ,
THS,NRP,PB1041,T,TOTAL,2011,CY ,
THS,NRP,PB1041,F,Y15-24,2011,CY ,
THS,NRP,PB1041,M,Y15-24,2011,CY ,
THS,NRP,PB1041,T,Y15-24,2011,CY ,
THS,NRP,PB1041,F,Y25-34,2011,CY ,
THS,NRP,PB1041,M,Y25-34,2011,CY ,
THS,NRP,PB1041,T,Y25-34,2011,CY ,
THS,NRP,PB1041,F,Y35-44,2011,CY ,
THS,NRP,PB1041,M,Y35-44,2011,CY ,
THS,NRP,PB1041,T,Y35-44,2011,CY ,
THS,NRP,PB1041,F,Y45-54,2011,CY ,
THS,NRP,PB1041,M,Y45-54,2011,CY ,
THS,NRP,PB1041,T,Y45-54,2011,CY ,
THS,NRP,PB1041,F,Y55-64,2011,CY ,
THS,NRP,PB1041,M,Y55-64,2011,CY ,
THS,NRP,PB1041,T,Y55-64,2011,CY ,
THS,NRP,PB1070,F,TOTAL,2011,CY ,
THS,NRP,PB1070,M,TOTAL,2011,CY ,
THS,NRP,PB1070,T,TOTAL,2011,CY ,
THS,NRP,PB1070,F,Y15-24,2011,CY ,
THS,NRP,PB1070,M,Y15-24,2011,CY ,
THS,NRP,PB1070,T,Y15-24,2011,CY ,
THS,NRP,PB1070,F,Y25-34,2011,CY ,
THS,NRP,PB1070,M,Y25-34,2011,CY ,
THS,NRP,PB1070,T,Y25-34,2011,CY ,
THS,NRP,PB1070,F,Y35-44,2011,CY ,
THS,NRP,PB1070,M,Y35-44,2011,CY ,
THS,NRP,PB1070,T,Y35-44,2011,CY ,
THS,NRP,PB1070,F,Y45-54,2011,CY ,
THS,NRP,PB1070,M,Y45-54,2011,CY ,
THS,NRP,PB1070,T,Y45-54,2011,CY ,
THS,NRP,PB1070,F,Y55-64,2011,CY ,
THS,NRP,PB1070,M,Y55-64,2011,CY ,
THS,NRP,PB1070,T,Y55-64,2011,CY ,
THS,NRP,PB1071,F,TOTAL,2011,CY ,
THS,NRP,PB1071,M,TOTAL,2011,CY ,
THS,NRP,PB1071,T,TOTAL,2011,CY ,
THS,NRP,PB1071,F,Y15-24,2011,CY ,
THS,NRP,PB1071,M,Y15-24,2011,CY ,
THS,NRP,PB1071,T,Y15-24,2011,CY ,
THS,NRP,PB1071,F,Y25-34,2011,CY ,
THS,NRP,PB1071,M,Y25-34,2011,CY ,
THS,NRP,PB1071,T,Y25-34,2011,CY ,
THS,NRP,PB1071,F,Y35-44,2011,CY ,
THS,NRP,PB1071,M,Y35-44,2011,CY ,
THS,NRP,PB1071,T,Y35-44,2011,CY ,
THS,NRP,PB1071,F,Y45-54,2011,CY ,
THS,NRP,PB1071,M,Y45-54,2011,CY ,
THS,NRP,PB1071,T,Y45-54,2011,CY ,
THS,NRP,PB1071,F,Y55-64,2011,CY ,
THS,NRP,PB1071,M,Y55-64,2011,CY ,
THS,NRP,PB1071,T,Y55-64,2011,CY ,
THS,NRP,TOTAL,F,TOTAL,2011,CY ,
THS,NRP,TOTAL,M,TOTAL,2011,CY ,
THS,NRP,TOTAL,T,TOTAL,2011,CY ,
THS,NRP,TOTAL,F,Y15-24,2011,CY ,
THS,NRP,TOTAL,M,Y15-24,2011,CY ,
THS,NRP,TOTAL,T,Y15-24,2011,CY ,
THS,NRP,TOTAL,F,Y25-34,2011,CY ,
THS,NRP,TOTAL,M,Y25-34,2011,CY ,
THS,NRP,TOTAL,T,Y25-34,2011,CY ,
THS,NRP,TOTAL,F,Y35-44,2011,CY ,
THS,NRP,TOTAL,M,Y35-44,2011,CY ,
THS,NRP,TOTAL,T,Y35-44,2011,CY ,
THS,NRP,TOTAL,F,Y45-54,2011,CY ,
THS,NRP,TOTAL,M,Y45-54,2011,CY ,
THS,NRP,TOTAL,T,Y45-54,2011,CY ,
THS,NRP,TOTAL,F,Y55-64,2011,CY ,
THS,NRP,TOTAL,M,Y55-64,2011,CY ,
THS,NRP,TOTAL,T,Y55-64,2011,CY ,
THS,TOTAL,PB1040,F,TOTAL,2011,CY ,28.969
THS,TOTAL,PB1040,M,TOTAL,2011,CY ,24.991
THS,TOTAL,PB1040,T,TOTAL,2011,CY ,53.96
THS,TOTAL,PB1040,F,Y15-24,2011,CY ,0.973
THS,TOTAL,PB1040,M,Y15-24,2011,CY ,2.493
THS,TOTAL,PB1040,T,Y15-24,2011,CY ,3.466
THS,TOTAL,PB1040,F,Y25-34,2011,CY ,1.685
THS,TOTAL,PB1040,M,Y25-34,2011,CY ,2.255
THS,TOTAL,PB1040,T,Y25-34,2011,CY ,3.941
THS,TOTAL,PB1040,F,Y35-44,2011,CY ,4.091
THS,TOTAL,PB1040,M,Y35-44,2011,CY ,4.468
THS,TOTAL,PB1040,T,Y35-44,2011,CY ,8.558
THS,TOTAL,PB1040,F,Y45-54,2011,CY ,8.786
THS,TOTAL,PB1040,M,Y45-54,2011,CY ,6.584
THS,TOTAL,PB1040,T,Y45-54,2011,CY ,15.369
THS,TOTAL,PB1040,F,Y55-64,2011,CY ,13.434
THS,TOTAL,PB1040,M,Y55-64,2011,CY ,9.191
THS,TOTAL,PB1040,T,Y55-64,2011,CY ,22.625
THS,TOTAL,PB1041,F,TOTAL,2011,CY ,269.146
THS,TOTAL,PB1041,M,TOTAL,2011,CY ,246.564
THS,TOTAL,PB1041,T,TOTAL,2011,CY ,515.71
THS,TOTAL,PB1041,F,Y15-24,2011,CY ,54.206
THS,TOTAL,PB1041,M,Y15-24,2011,CY ,46.892
THS,TOTAL,PB1041,T,Y15-24,2011,CY ,101.097
THS,TOTAL,PB1041,F,Y25-34,2011,CY ,71.678
THS,TOTAL,PB1041,M,Y25-34,2011,CY ,65.354
THS,TOTAL,PB1041,T,Y25-34,2011,CY ,137.032
THS,TOTAL,PB1041,F,Y35-44,2011,CY ,60.099
THS,TOTAL,PB1041,M,Y35-44,2011,CY ,49.372
THS,TOTAL,PB1041,T,Y35-44,2011,CY ,109.471
THS,TOTAL,PB1041,F,Y45-54,2011,CY ,49.142
THS,TOTAL,PB1041,M,Y45-54,2011,CY ,47.806
THS,TOTAL,PB1041,T,Y45-54,2011,CY ,96.948
THS,TOTAL,PB1041,F,Y55-64,2011,CY ,34.022
THS,TOTAL,PB1041,M,Y55-64,2011,CY ,37.14
THS,TOTAL,PB1041,T,Y55-64,2011,CY ,71.163
THS,TOTAL,PB1070,F,TOTAL,2011,CY ,31.557
THS,TOTAL,PB1070,M,TOTAL,2011,CY ,28.215
THS,TOTAL,PB1070,T,TOTAL,2011,CY ,59.772
THS,TOTAL,PB1070,F,Y15-24,2011,CY ,0.801
THS,TOTAL,PB1070,M,Y15-24,2011,CY ,2.348
THS,TOTAL,PB1070,T,Y15-24,2011,CY ,3.15
THS,TOTAL,PB1070,F,Y25-34,2011,CY ,2.216
THS,TOTAL,PB1070,M,Y25-34,2011,CY ,2.819
THS,TOTAL,PB1070,T,Y25-34,2011,CY ,5.035
THS,TOTAL,PB1070,F,Y35-44,2011,CY ,4.381
THS,TOTAL,PB1070,M,Y35-44,2011,CY ,4.468
THS,TOTAL,PB1070,T,Y35-44,2011,CY ,8.848
THS,TOTAL,PB1070,F,Y45-54,2011,CY ,9.367
THS,TOTAL,PB1070,M,Y45-54,2011,CY ,7.677
THS,TOTAL,PB1070,T,Y45-54,2011,CY ,17.044
THS,TOTAL,PB1070,F,Y55-64,2011,CY ,14.792
THS,TOTAL,PB1070,M,Y55-64,2011,CY ,10.903
THS,TOTAL,PB1070,T,Y55-64,2011,CY ,25.696
THS,TOTAL,PB1071,F,TOTAL,2011,CY ,266.557
THS,TOTAL,PB1071,M,TOTAL,2011,CY ,243.341
THS,TOTAL,PB1071,T,TOTAL,2011,CY ,509.898
THS,TOTAL,PB1071,F,Y15-24,2011,CY ,54.377
THS,TOTAL,PB1071,M,Y15-24,2011,CY ,47.037
THS,TOTAL,PB1071,T,Y15-24,2011,CY ,101.414
THS,TOTAL,PB1071,F,Y25-34,2011,CY ,71.147
THS,TOTAL,PB1071,M,Y25-34,2011,CY ,64.791
THS,TOTAL,PB1071,T,Y25-34,2011,CY ,135.938
THS,TOTAL,PB1071,F,Y35-44,2011,CY ,59.809
THS,TOTAL,PB1071,M,Y35-44,2011,CY ,49.372
THS,TOTAL,PB1071,T,Y35-44,2011,CY ,109.181
THS,TOTAL,PB1071,F,Y45-54,2011,CY ,48.56
THS,TOTAL,PB1071,M,Y45-54,2011,CY ,46.713
THS,TOTAL,PB1071,T,Y45-54,2011,CY ,95.273
THS,TOTAL,PB1071,F,Y55-64,2011,CY ,32.664
THS,TOTAL,PB1071,M,Y55-64,2011,CY ,35.428
THS,TOTAL,PB1071,T,Y55-64,2011,CY ,68.092
THS,TOTAL,TOTAL,F,TOTAL,2011,CY ,298.115
THS,TOTAL,TOTAL,M,TOTAL,2011,CY ,271.556
THS,TOTAL,TOTAL,T,TOTAL,2011,CY ,569.671
THS,TOTAL,TOTAL,F,Y15-24,2011,CY ,55.179
THS,TOTAL,TOTAL,M,Y15-24,2011,CY ,49.385
THS,TOTAL,TOTAL,T,Y15-24,2011,CY ,104.564
THS,TOTAL,TOTAL,F,Y25-34,2011,CY ,73.363
THS,TOTAL,TOTAL,M,Y25-34,2011,CY ,67.61
THS,TOTAL,TOTAL,T,Y25-34,2011,CY ,140.973
THS,TOTAL,TOTAL,F,Y35-44,2011,CY ,64.19
THS,TOTAL,TOTAL,M,Y35-44,2011,CY ,53.839
THS,TOTAL,TOTAL,T,Y35-44,2011,CY ,118.029
THS,TOTAL,TOTAL,F,Y45-54,2011,CY ,57.927
THS,TOTAL,TOTAL,M,Y45-54,2011,CY ,54.39
THS,TOTAL,TOTAL,T,Y45-54,2011,CY ,112.317
THS,TOTAL,TOTAL,F,Y55-64,2011,CY ,47.456
THS,TOTAL,TOTAL,M,Y55-64,2011,CY ,46.332
THS,TOTAL,TOTAL,T,Y55-64,2011,CY ,93.788
THS,ED0-2,PB1040,F,TOTAL,2011,LV ,19.587
THS,ED0-2,PB1040,M,TOTAL,2011,LV ,28.171
THS,ED0-2,PB1040,T,TOTAL,2011,LV ,47.757
THS,ED0-2,PB1040,F,Y15-24,2011,LV ,
THS,ED0-2,PB1040,M,Y15-24,2011,LV ,5.611
THS,ED0-2,PB1040,T,Y15-24,2011,LV ,8.088
THS,ED0-2,PB1040,F,Y25-34,2011,LV ,
THS,ED0-2,PB1040,M,Y25-34,2011,LV ,5.237
THS,ED0-2,PB1040,T,Y25-34,2011,LV ,7.187
THS,ED0-2,PB1040,F,Y35-44,2011,LV ,
THS,ED0-2,PB1040,M,Y35-44,2011,LV ,6.648
THS,ED0-2,PB1040,T,Y35-44,2011,LV ,9.018
THS,ED0-2,PB1040,F,Y45-54,2011,LV ,
THS,ED0-2,PB1040,M,Y45-54,2011,LV ,
THS,ED0-2,PB1040,T,Y45-54,2011,LV ,5.688
THS,ED0-2,PB1040,F,Y55-64,2011,LV ,9.645
THS,ED0-2,PB1040,M,Y55-64,2011,LV ,8.131
THS,ED0-2,PB1040,T,Y55-64,2011,LV ,17.777
THS,ED0-2,PB1041,F,TOTAL,2011,LV ,100.302
THS,ED0-2,PB1041,M,TOTAL,2011,LV ,135.845
THS,ED0-2,PB1041,T,TOTAL,2011,LV ,236.147
THS,ED0-2,PB1041,F,Y15-24,2011,LV ,65.244
THS,ED0-2,PB1041,M,Y15-24,2011,LV ,72.327
THS,ED0-2,PB1041,T,Y15-24,2011,LV ,137.571
THS,ED0-2,PB1041,F,Y25-34,2011,LV ,12.846
THS,ED0-2,PB1041,M,Y25-34,2011,LV ,29.656
THS,ED0-2,PB1041,T,Y25-34,2011,LV ,42.502
THS,ED0-2,PB1041,F,Y35-44,2011,LV ,9.839
THS,ED0-2,PB1041,M,Y35-44,2011,LV ,12.693
THS,ED0-2,PB1041,T,Y35-44,2011,LV ,22.532
THS,ED0-2,PB1041,F,Y45-54,2011,LV ,
THS,ED0-2,PB1041,M,Y45-54,2011,LV ,9.337
THS,ED0-2,PB1041,T,Y45-54,2011,LV ,13.225
THS,ED0-2,PB1041,F,Y55-64,2011,LV ,8.484
THS,ED0-2,PB1041,M,Y55-64,2011,LV ,11.832
THS,ED0-2,PB1041,T,Y55-64,2011,LV ,20.316
THS,ED0-2,PB1070,F,TOTAL,2011,LV ,13.84
THS,ED0-2,PB1070,M,TOTAL,2011,LV ,16.67
THS,ED0-2,PB1070,T,TOTAL,2011,LV ,30.51
THS,ED0-2,PB1070,F,Y15-24,2011,LV ,
THS,ED0-2,PB1070,M,Y15-24,2011,LV ,
THS,ED0-2,PB1070,T,Y15-24,2011,LV ,5.432
THS,ED0-2,PB1070,F,Y25-34,2011,LV ,
THS,ED0-2,PB1070,M,Y25-34,2011,LV ,
THS,ED0-2,PB1070,T,Y25-34,2011,LV ,4.687
THS,ED0-2,PB1070,F,Y35-44,2011,LV ,
THS,ED0-2,PB1070,M,Y35-44,2011,LV ,4.322
THS,ED0-2,PB1070,T,Y35-44,2011,LV ,6.851
THS,ED0-2,PB1070,F,Y45-54,2011,LV ,
THS,ED0-2,PB1070,M,Y45-54,2011,LV ,
THS,ED0-2,PB1070,T,Y45-54,2011,LV ,
THS,ED0-2,PB1070,F,Y55-64,2011,LV ,6.63
THS,ED0-2,PB1070,M,Y55-64,2011,LV ,4.672
THS,ED0-2,PB1070,T,Y55-64,2011,LV ,11.302
THS,ED0-2,PB1071,F,TOTAL,2011,LV ,106.048
THS,ED0-2,PB1071,M,TOTAL,2011,LV ,147.346
THS,ED0-2,PB1071,T,TOTAL,2011,LV ,253.394
THS,ED0-2,PB1071,F,Y15-24,2011,LV ,65.681
THS,ED0-2,PB1071,M,Y15-24,2011,LV ,74.546
THS,ED0-2,PB1071,T,Y15-24,2011,LV ,140.227
THS,ED0-2,PB1071,F,Y25-34,2011,LV ,13.001
THS,ED0-2,PB1071,M,Y25-34,2011,LV ,32.001
THS,ED0-2,PB1071,T,Y25-34,2011,LV ,45.002
THS,ED0-2,PB1071,F,Y35-44,2011,LV ,9.68
THS,ED0-2,PB1071,M,Y35-44,2011,LV ,15.02
THS,ED0-2,PB1071,T,Y35-44,2011,LV ,24.7
THS,ED0-2,PB1071,F,Y45-54,2011,LV ,6.187
THS,ED0-2,PB1071,M,Y45-54,2011,LV ,10.488
THS,ED0-2,PB1071,T,Y45-54,2011,LV ,16.674
THS,ED0-2,PB1071,F,Y55-64,2011,LV ,11.5
THS,ED0-2,PB1071,M,Y55-64,2011,LV ,15.291
THS,ED0-2,PB1071,T,Y55-64,2011,LV ,26.791
THS,ED0-2,TOTAL,F,TOTAL,2011,LV ,119.992
THS,ED0-2,TOTAL,M,TOTAL,2011,LV ,164.016
THS,ED0-2,TOTAL,T,TOTAL,2011,LV ,284.008
THS,ED0-2,TOTAL,F,Y15-24,2011,LV ,67.721
THS,ED0-2,TOTAL,M,Y15-24,2011,LV ,77.938
THS,ED0-2,TOTAL,T,Y15-24,2011,LV ,145.659
THS,ED0-2,TOTAL,F,Y25-34,2011,LV ,14.899
THS,ED0-2,TOTAL,M,Y25-34,2011,LV ,34.893
THS,ED0-2,TOTAL,T,Y25-34,2011,LV ,49.792
THS,ED0-2,TOTAL,F,Y35-44,2011,LV ,12.209
THS,ED0-2,TOTAL,M,Y35-44,2011,LV ,19.341
THS,ED0-2,TOTAL,T,Y35-44,2011,LV ,31.551
THS,ED0-2,TOTAL,F,Y45-54,2011,LV ,7.033
THS,ED0-2,TOTAL,M,Y45-54,2011,LV ,11.88
THS,ED0-2,TOTAL,T,Y45-54,2011,LV ,18.913
THS,ED0-2,TOTAL,F,Y55-64,2011,LV ,18.13
THS,ED0-2,TOTAL,M,Y55-64,2011,LV ,19.963
THS,ED0-2,TOTAL,T,Y55-64,2011,LV ,38.093
THS,ED3_4,PB1040,F,TOTAL,2011,LV ,96.697
THS,ED3_4,PB1040,M,TOTAL,2011,LV ,62.908
THS,ED3_4,PB1040,T,TOTAL,2011,LV ,159.605
THS,ED3_4,PB1040,F,Y15-24,2011,LV ,
THS,ED3_4,PB1040,M,Y15-24,2011,LV ,
THS,ED3_4,PB1040,T,Y15-24,2011,LV ,4.38
THS,ED3_4,PB1040,F,Y25-34,2011,LV ,4.903
THS,ED3_4,PB1040,M,Y25-34,2011,LV ,
THS,ED3_4,PB1040,T,Y25-34,2011,LV ,7.381
THS,ED3_4,PB1040,F,Y35-44,2011,LV ,12.922
THS,ED3_4,PB1040,M,Y35-44,2011,LV ,8.753
THS,ED3_4,PB1040,T,Y35-44,2011,LV ,21.675
THS,ED3_4,PB1040,F,Y45-54,2011,LV ,31.7
THS,ED3_4,PB1040,M,Y45-54,2011,LV ,26.067
THS,ED3_4,PB1040,T,Y45-54,2011,LV ,57.768
THS,ED3_4,PB1040,F,Y55-64,2011,LV ,43.972
THS,ED3_4,PB1040,M,Y55-64,2011,LV ,24.429
THS,ED3_4,PB1040,T,Y55-64,2011,LV ,68.401
THS,ED3_4,PB1041,F,TOTAL,2011,LV ,290.4
THS,ED3_4,PB1041,M,TOTAL,2011,LV ,320.314
THS,ED3_4,PB1041,T,TOTAL,2011,LV ,610.714
THS,ED3_4,PB1041,F,Y15-24,2011,LV ,48.433
THS,ED3_4,PB1041,M,Y15-24,2011,LV ,55.857
THS,ED3_4,PB1041,T,Y15-24,2011,LV ,104.291
THS,ED3_4,PB1041,F,Y25-34,2011,LV ,58.237
THS,ED3_4,PB1041,M,Y25-34,2011,LV ,65.937
THS,ED3_4,PB1041,T,Y25-34,2011,LV ,124.174
THS,ED3_4,PB1041,F,Y35-44,2011,LV ,70.308
THS,ED3_4,PB1041,M,Y35-44,2011,LV ,80.257
THS,ED3_4,PB1041,T,Y35-44,2011,LV ,150.565
THS,ED3_4,PB1041,F,Y45-54,2011,LV ,65.266
THS,ED3_4,PB1041,M,Y45-54,2011,LV ,75.807
THS,ED3_4,PB1041,T,Y45-54,2011,LV ,141.072
THS,ED3_4,PB1041,F,Y55-64,2011,LV ,48.156
THS,ED3_4,PB1041,M,Y55-64,2011,LV ,42.456
THS,ED3_4,PB1041,T,Y55-64,2011,LV ,90.612
THS,ED3_4,PB1070,F,TOTAL,2011,LV ,67.482
THS,ED3_4,PB1070,M,TOTAL,2011,LV ,39.004
THS,ED3_4,PB1070,T,TOTAL,2011,LV ,106.486
THS,ED3_4,PB1070,F,Y15-24,2011,LV ,
THS,ED3_4,PB1070,M,Y15-24,2011,LV ,
THS,ED3_4,PB1070,T,Y15-24,2011,LV ,
THS,ED3_4,PB1070,F,Y25-34,2011,LV ,4.494
THS,ED3_4,PB1070,M,Y25-34,2011,LV ,
THS,ED3_4,PB1070,T,Y25-34,2011,LV ,5.45
THS,ED3_4,PB1070,F,Y35-44,2011,LV ,8.695
THS,ED3_4,PB1070,M,Y35-44,2011,LV ,6.956
THS,ED3_4,PB1070,T,Y35-44,2011,LV ,15.651
THS,ED3_4,PB1070,F,Y45-54,2011,LV ,21.948
THS,ED3_4,PB1070,M,Y45-54,2011,LV ,13.833
THS,ED3_4,PB1070,T,Y45-54,2011,LV ,35.781
THS,ED3_4,PB1070,F,Y55-64,2011,LV ,30.382
THS,ED3_4,PB1070,M,Y55-64,2011,LV ,16.54
THS,ED3_4,PB1070,T,Y55-64,2011,LV ,46.922
THS,ED3_4,PB1071,F,TOTAL,2011,LV ,319.291
THS,ED3_4,PB1071,M,TOTAL,2011,LV ,344.218
THS,ED3_4,PB1071,T,TOTAL,2011,LV ,663.508
THS,ED3_4,PB1071,F,Y15-24,2011,LV ,49.669
THS,ED3_4,PB1071,M,Y15-24,2011,LV ,56.319
THS,ED3_4,PB1071,T,Y15-24,2011,LV ,105.988
THS,ED3_4,PB1071,F,Y25-34,2011,LV ,58.646
THS,ED3_4,PB1071,M,Y25-34,2011,LV ,67.459
THS,ED3_4,PB1071,T,Y25-34,2011,LV ,126.105
THS,ED3_4,PB1071,F,Y35-44,2011,LV ,74.536
THS,ED3_4,PB1071,M,Y35-44,2011,LV ,82.054
THS,ED3_4,PB1071,T,Y35-44,2011,LV ,156.59
THS,ED3_4,PB1071,F,Y45-54,2011,LV ,74.904
THS,ED3_4,PB1071,M,Y45-54,2011,LV ,88.041
THS,ED3_4,PB1071,T,Y45-54,2011,LV ,162.945
THS,ED3_4,PB1071,F,Y55-64,2011,LV ,61.536
THS,ED3_4,PB1071,M,Y55-64,2011,LV ,50.344
THS,ED3_4,PB1071,T,Y55-64,2011,LV ,111.88
THS,ED3_4,TOTAL,F,TOTAL,2011,LV ,387.212
THS,ED3_4,TOTAL,M,TOTAL,2011,LV ,383.221
THS,ED3_4,TOTAL,T,TOTAL,2011,LV ,770.433
THS,ED3_4,TOTAL,F,Y15-24,2011,LV ,51.633
THS,ED3_4,TOTAL,M,Y15-24,2011,LV ,57.037
THS,ED3_4,TOTAL,T,Y15-24,2011,LV ,108.67
THS,ED3_4,TOTAL,F,Y25-34,2011,LV ,63.14
THS,ED3_4,TOTAL,M,Y25-34,2011,LV ,68.415
THS,ED3_4,TOTAL,T,Y25-34,2011,LV ,131.555
THS,ED3_4,TOTAL,F,Y35-44,2011,LV ,83.23
